"subjID"	"trial"	"rt"	"choice"	"stimulus_type"	"subtlex"
1	54	1.7028322047378	1	2	-2.62416856266941
1	55	1.74855945602044	1	2	-1.29426880623846
1	56	1.39569731532705	2	1	2.4896168373917
1	57	1.70009666880334	1	2	1.28675864702399
1	58	1.07647750891271	1	1	-0.109424872056864
1	59	1.14559513972591	1	1	1.01348349187412
1	60	1.26360625912987	2	2	0.190458600665826
1	61	1.32259602845557	2	2	-0.370502200940824
1	62	1.36783362208442	2	2	0.115461088068798
1	63	1.49021320601628	1	1	-0.553863470455887
1	64	1.1784946794589	1	1	0.832543359096425
1	65	1.26248728949394	2	1	-1.3831190256854
1	66	1.34453480844275	2	2	-0.361908597552765
1	67	1.20784671690938	1	1	0.30924822530715
1	68	1.34835018111494	2	2	0.891875561981116
1	69	1.12414216468659	1	1	1.08893127070314
1	70	1.37935848019924	1	2	-0.919826716902571
1	71	1.38038341677982	1	1	0.0171557381701318
1	72	2.62038999762366	1	1	-0.6196808398032
1	73	1.42918001936783	1	1	0.95596765754899
1	74	1.25050956639814	2	2	-1.02217195436445
1	75	1.46344025947896	1	1	-0.559713527197737
1	76	2.02554974461678	1	1	1.37591014121061
1	77	1.6001284218887	1	1	-1.52483261866562
1	78	1.24276440070413	2	2	0.326933345319746
1	79	1.04635193725911	2	2	-0.0633467233485779
1	80	1.04143419185071	2	2	-1.24818213237572
1	81	2.08069916872733	2	2	-1.00999009556303
1	82	1.03456844329341	1	1	-0.418418880130757
1	83	1.35580530038165	1	2	1.19555363585792
1	84	1.32700775649391	1	1	0.227116777365771
1	85	1.22208236594146	2	2	-1.13621259059497
1	86	1.58992084487454	1	1	0.731453817841611
1	87	1.76070224320076	1	1	0.689344785749517
1	88	1.21175196587126	2	2	-0.143226954195799
1	89	1.1425845100727	2	2	-0.391493503734812
1	90	1.32930584671764	1	1	1.48557157475772
1	91	1.42123880726567	1	1	-0.895233910960307
1	92	1.07931170754639	1	1	-0.337818814922648
1	93	1.54028378715209	1	2	0.095159530415866
1	94	1.20541809192404	2	2	-1.03025235184912
1	95	1.28722618767235	2	2	-0.97284602521844
1	96	1.66276689758169	1	1	-0.145138169076125
1	97	1.17028376915247	1	1	1.48547535085197
1	98	1.35544510394693	1	1	-2.4616224083813
1	99	1.76435767605144	1	1	-0.833758386589842
1	100	1.48929253671042	2	2	0.948278200215131
2	1	1.29830743911325	1	1	0.27753450625825
2	2	1.15295226345887	1	1	0.197816324870331
2	3	1.22844036793834	2	2	-2.27811024961005
2	4	1.18161727116598	2	2	0.621130060786388
2	5	1.33683906169156	1	2	-1.62798172419788
2	6	1.38584099176622	1	1	-0.170896141406087
2	7	1.0225544423315	2	2	2.09464294472673
2	8	1.13461853517651	1	1	-0.233044578830091
2	9	1.22406537137048	1	1	0.777356273418529
2	10	1.1008507733352	2	2	0.814808012217862
2	11	1.04084989308015	1	1	-1.64660082096467
2	12	1.11488572837458	1	1	-0.239514650879638
2	13	1.27484709252721	2	2	-0.72103167388111
2	14	0.969554073275653	2	2	0.697623728189103
2	15	1.08017957288512	1	1	-0.263414556792783
2	16	1.27614600952027	1	1	2.06160154134635
2	17	1.13907157983227	2	2	0.559762665895181
2	18	1.11388541364476	1	1	-0.139955245376659
2	19	0.94329940912429	2	2	-0.442443588878362
2	20	0.990746504874572	1	1	-0.86174736567721
2	21	1.82020274949674	1	1	-1.8395992414386
2	22	1.15718731255667	2	2	-1.0889790446916
2	23	1.01670558304332	2	2	0.167185567778894
2	24	1.36707173792726	2	2	0.908959061212949
2	25	1.2649500297541	1	2	0.525641715124203
2	26	1.05035731029707	1	1	-0.217276396182005
2	27	1.22111495088854	2	2	1.21906172398076
2	28	1.82935014079697	2	2	-2.15605253172998
2	29	1.1687909407252	2	2	-1.58141267669633
2	30	1.03304475884755	1	1	0.10650420025938
2	31	1.34936367456276	1	1	0.89813782289299
2	32	1.11779660936584	2	2	0.386475616325248
2	33	1.24297695437752	1	1	-1.39335616503979
2	34	0.995460753703563	2	2	0.54284180108124
2	35	1.05082570154977	1	1	-0.615474000187482
2	36	1.04657803925069	1	1	0.0127534521739522
2	37	1.10099623441495	2	2	-2.44378932847969
2	38	1.13341526960128	1	1	-0.146299394525848
2	39	1.28875638467169	1	1	-0.385154663819794
2	40	1.1546158985107	1	1	-0.12618743996008
2	41	1.19602470344808	2	2	-0.364628533731003
2	42	1.16033179163072	1	1	-0.80495307360526
2	43	1.27420588912061	2	2	1.18904968485836
2	44	1.19768525073906	2	2	0.666277624607482
2	45	1.49701085962665	2	2	0.261725034237715
2	46	1.16808261975771	1	2	-1.90274979849102
2	47	1.23480481472922	2	2	-0.816239144268134
2	48	1.19310826538208	2	2	0.0412233852881652
2	49	1.12508068859067	1	1	0.997585900627721
2	50	1.02578073805945	2	2	1.20646296886333
2	51	1.04689680685657	2	2	-0.717558999942602
2	52	1.37320479429971	2	2	-0.793058592247204
2	53	1.14910636499967	2	2	1.16941894652306
2	54	1.09210216059941	2	2	-2.9166648484044
2	55	1.10320764549743	2	2	1.28619687248637
2	56	1.07574260646254	1	1	-0.954959163875183
2	57	1.34324397614477	1	1	-2.31297987930573
2	58	1.14470346110311	1	1	-1.3205000901884
2	59	1.22815213761921	2	2	0.614104612154743
2	60	1.15133964800952	1	1	0.14443240922701
2	61	1.1302527220013	1	2	-0.521453871734674
2	62	1.42870302250706	2	1	0.174300127527205
2	63	1.09475807246243	1	1	-0.733351952193905
2	64	1.08645817997256	2	2	-0.336096896769558
2	65	1.33994609038244	1	1	-0.182005082415364
2	66	1.23582228114837	1	1	-0.315515387987276
2	67	1.2490259756912	2	2	2.04754102669538
2	68	1.37728721247862	2	2	1.07015648241576
2	69	1.96881800226302	1	1	0.324711922602254
2	70	1.14994100137098	1	1	0.653209211739066
2	71	1.00628284854183	1	1	-0.354011266319371
2	72	1.33203134836736	2	2	0.00343644769067159
2	73	1.15389442683592	1	1	0.0341116911525729
2	74	0.962040310753847	1	1	-0.550018667957263
2	75	1.06678374645728	1	1	-0.20129037039664
2	76	1.0099240615529	2	2	0.572176356817733
2	77	1.16413657007323	2	2	0.348071234334618
2	78	1.05433339315558	2	2	-1.34577729775282
2	79	1.04046316769975	1	1	1.34318977986502
2	80	1.14104229887373	2	2	-0.487521098480682
2	81	1.14318112873323	1	1	0.174840328964529
2	82	0.987904689192265	2	2	1.02039252432377
2	83	1.35154141967331	2	2	0.597780946501172
2	84	1.27889391999341	2	1	-0.849969397382862
2	85	1.11654062658423	2	2	-1.00774022473375
2	86	1.10244301330678	2	2	0.326206336210141
2	87	1.25799065122556	1	1	-0.402082229606447
2	88	1.07587080334242	2	2	1.069397597757
2	89	0.936381172033523	2	2	1.90387746251819
2	90	1.16378656353044	2	2	-0.512694163065403
2	91	1.37129175793285	2	2	0.00639067057073789
2	92	2.04878272457213	1	1	0.445010789512232
2	93	1.11302906006289	1	1	-0.45390984643041
2	94	1.01040688322703	1	1	1.19030813567732
2	95	1.46580101742048	1	1	-0.0866556135371091
2	96	1.54204922217247	1	2	2.38539863916087
2	97	1.04516791049136	2	2	-0.597094134867119
2	98	1.31319556793235	2	2	-0.970377951443338
2	99	1.04672198024181	1	1	0.355777250508198
2	100	1.02721975645224	1	1	0.508889030266664
3	1	1.40756993619633	1	1	0.190437472535237
3	2	1.6118332563162	1	1	-2.8195084239645
3	3	1.39202560310369	1	1	0.901103138498985
3	4	1.41451199531928	1	1	1.8383533123403
3	5	2.17432468936213	2	2	1.40952868126009
3	6	1.56646148355205	2	2	-0.0662406857967941
3	7	1.41601519469147	2	2	-0.291605130410706
3	8	1.62125365065232	1	1	0.37155470368022
3	9	1.43335306556852	2	2	-0.877005834623663
3	10	1.47622159275329	1	1	-0.922337212812956
3	11	1.90872517305837	1	1	1.97480532212292
3	12	1.49280306015197	2	2	0.548208325638711
3	13	1.9489630823378	2	2	0.651207436380664
3	14	1.76123371922432	1	1	0.376357258273904
3	15	1.53933547299998	2	2	-1.30086643084505
3	16	1.39303303578577	1	1	-1.21687858135298
3	17	1.43084858373285	1	2	1.57761876933205
3	18	1.93100532185191	1	2	-1.27957327175852
3	19	1.42458042247833	1	1	-0.777125833257243
3	20	1.42013629838514	1	1	0.00471961072951813
3	21	1.85355267080946	2	1	0.339349475909023
3	22	1.37595242567885	1	1	1.07522384692472
3	23	1.42811883749025	2	1	0.387785683663139
3	24	1.76519238943217	2	2	-0.773611273097189
3	25	2.09526641960191	2	2	-0.0373582659531199
3	26	1.8435004254819	1	1	-0.655574275741727
3	27	1.50126005440635	2	2	-1.34740612753552
3	28	1.34059969839464	2	2	-0.803144859915943
3	29	1.31507730768268	2	2	-0.104090391966109
3	30	1.74518320884669	1	1	-1.04620539690226
3	31	1.44702487691346	2	2	-0.95990673337115
3	32	2.06010378437404	2	2	-0.460923061697302
3	33	1.33230121028031	1	1	0.36305660551236
3	34	1.77386143624496	1	1	0.0020107453579613
3	35	1.6394142998944	2	2	0.80517635098466
3	36	1.9370306254427	2	2	0.371585517231996
3	37	2.68844710169939	1	2	-0.144602091617994
3	38	2.07194903673864	2	2	1.94516672919998
3	39	1.30447605849588	1	1	0.147232810996513
3	40	2.94367170508003	1	2	-1.43502758424982
3	41	2.11913286266436	1	1	1.15304172889306
3	42	1.47160846924597	1	1	-0.0422202942710132
3	43	1.40408623572365	2	1	-1.33777057162795
3	44	1.32392745507398	1	1	-0.84221467730907
3	45	1.52414101120599	1	1	-0.746182404285425
3	46	2.15973336943713	1	1	0.0213348365279617
3	47	4.11588080797661	2	2	0.788570446277112
3	48	1.27733784283404	1	1	2.61833850511837
3	49	1.99165277118011	2	2	1.26143219210513
3	50	1.34670909974892	2	2	-0.147713999174076
3	51	1.46826454726586	1	1	0.663382573284718
3	52	1.30771144725209	2	2	-2.27013206988979
3	53	1.55351587383667	1	1	-1.67063067333823
3	54	2.18605867269042	1	1	-2.50649396112647
3	55	1.48395943197288	2	2	0.897272506828434
3	56	1.3564082035653	2	2	0.937302046643652
3	57	1.93136336156834	1	1	-0.243545105410056
3	58	1.59698194002858	1	1	0.22369241786151
3	59	1.38932283139824	1	1	0.283990203841471
3	60	1.546469366477	2	2	0.488801063494175
3	61	1.37800818275517	2	2	0.48928869316634
3	62	1.81573965717093	2	2	-0.78554975288502
3	63	1.57663402848364	2	2	0.183043728034371
3	64	2.09156590325994	2	2	-1.21568535228158
3	65	1.70194839784624	1	1	-0.143340592395937
3	66	1.3163693039166	1	1	-0.103257609708405
3	67	1.55267002051012	2	1	-0.48545969358514
3	68	1.32760143399265	1	1	0.583978374115722
3	69	1.66348686774742	2	2	-0.0931467674948326
3	70	1.68839579386796	1	1	-1.28006835050925
3	71	1.27779019193513	2	1	0.200245067545155
3	72	1.69072885745372	2	2	0.412866566123695
3	73	3.39836899606864	2	2	-0.193909153954751
3	74	1.56505772077539	1	1	-0.0915421639836122
3	75	1.45224917629166	1	1	0.334485822699026
3	76	2.01022306958506	2	2	-0.331905182800269
3	77	1.49977813894201	1	2	1.61987646885795
3	78	1.68316547078695	1	2	-1.53929791011054
3	79	1.27624326858174	2	2	0.0349030535463406
3	80	1.58978219334583	2	2	0.0190450895795648
3	81	1.41312374965714	2	2	0.0353508201136663
3	82	2.58902096205551	2	1	0.859401206286627
3	83	1.7688490165011	2	2	-0.197577272222288
3	84	1.38189408568875	1	1	0.757251675758393
3	85	1.47076645587337	2	1	0.107901525601497
3	86	1.51976480232162	1	1	-0.138757116873597
3	87	1.5919827011229	2	2	0.0501740919744692
3	88	2.02918211246227	2	2	2.24029367154626
3	89	1.34373979946204	1	1	0.403035453265812
3	90	1.5347548876418	1	1	0.210783473830073
3	91	1.73592603720242	1	1	0.357233033242871
3	92	1.53505640535039	2	2	-0.0344471413359047
3	93	1.52061979311607	2	2	1.15008947644329
3	94	1.77832125806271	1	1	-0.144355273861253
3	95	1.46316529449776	1	1	1.07434447081992
3	96	2.47908331405341	1	1	-2.13188428567181
3	97	2.26005796574567	2	1	0.272513478366631
3	98	1.79345361921073	2	2	-1.18872386277124
3	99	1.7797481889925	2	2	-0.302381863168946
3	100	1.22479739306267	2	2	1.94050684966878
4	1	1.16555868680876	2	2	-0.58134899104897
4	2	1.48136833374908	2	2	0.752384121643123
4	3	1.74111045670574	2	2	1.15379926982476
4	4	1.12534007845376	2	2	-0.973676985925008
4	5	1.52861965819717	1	1	0.73888212430294
4	6	1.145482247505	2	2	1.11596335961324
4	7	1.09935554573154	2	2	-0.841682888375733
4	8	1.27793410533359	2	2	1.08229934788657
4	9	1.07582443682678	1	2	-1.2080263138439
4	10	1.15181967232593	2	2	-1.50445096187826
4	11	1.625266328434	2	2	-0.337795944565819
4	12	1.33845473423352	2	2	0.448258161108947
4	13	1.57651462850168	1	1	-1.64532200089628
4	14	1.38435965239662	1	1	2.277397171054
4	15	1.64519068059416	2	1	-1.02165341739928
4	16	1.37254840873353	2	2	-0.0940744333031361
4	17	1.12007067099074	1	1	-1.75905108648218
4	18	1.18782527336308	1	1	-0.482190794282423
4	19	1.07728081517271	2	2	0.37561619488672
4	20	1.24726962288762	2	2	0.0561609940153749
4	21	1.46710498501206	2	2	-0.147258535073844
4	22	1.91609871196487	1	1	-1.2372619353212
4	23	1.01351404978832	1	1	-0.72093248790757
4	24	0.993214175403491	1	1	1.11466964394699
4	25	1.02932220883001	1	1	-0.807411109522121
4	26	1.38381247235685	1	1	-1.89655823033954
4	27	1.33389532985435	1	1	-1.21277513702709
4	28	1.24732341440029	1	1	-0.867020709959557
4	29	1.27465143491019	2	2	0.550318619767619
4	30	1.2324760416919	1	2	1.14995659200163
4	31	1.04180185318275	2	2	0.858371246290896
4	32	1.2684036954899	2	2	-0.971001900215361
4	33	1.13227689545209	1	1	-1.39076425468334
4	34	1.09026982796746	2	2	0.522744363681056
4	35	1.07060473679296	2	2	1.52335045022235
4	36	1.13533340136254	2	2	-1.02186751264604
4	37	1.08989385745583	1	1	-0.756853795402435
4	38	1.11310114334995	2	2	0.839693037585626
4	39	1.54425578052569	1	2	0.047648793391776
4	40	1.66366638318045	1	1	-0.00667046610391538
4	41	1.03391306526583	2	2	0.7334129733564
4	42	3.26116056379071	2	2	0.0971026557902375
4	43	1.1567259321075	2	2	0.30766804131088
4	44	1.51890818630614	2	2	-1.08843748146477
4	45	1.14387837084654	1	1	-0.0115822143061227
4	46	1.22842641312103	1	1	-1.40123262811321
4	47	1.07523951666672	1	1	-0.577095978581555
4	48	2.06881752511085	1	2	0.469847615421853
4	49	1.07660301274154	1	1	1.5569804612906
4	50	1.25652657045822	2	2	1.34640034575039
4	51	1.09801757606769	1	1	-0.0864215110579759
4	52	1.55048355890964	1	1	-0.69713179593941
4	53	1.28215127980401	2	2	-1.08379973536313
4	54	2.34282402916207	1	1	-0.655831050536131
4	55	1.57510747459128	1	1	1.10570899538319
4	56	1.27775062002707	2	2	0.0405634697589253
4	57	1.29291526603127	2	2	0.534024538966641
4	58	1.18579183285362	1	1	1.23339284720073
4	59	1.05728102214952	1	1	1.89950646261696
4	60	1.11845947813022	2	2	-0.837691669772803
4	61	2.78768062473842	2	2	0.685430044044337
4	62	1.17351261174961	2	2	-0.0599239550800401
4	63	1.05411185261271	2	2	1.54413405406482
4	64	1.54443341944856	1	2	-1.76159287549949
4	65	1.69346525205566	2	2	-0.815494559792827
4	66	1.11315374893814	2	2	1.71028844750713
4	67	1.10625026047529	1	1	0.699740247104509
4	68	1.32459306712987	1	1	1.10394628294573
4	69	1.07639497684451	2	2	-0.468168363767106
4	70	1.7622118771806	2	2	0.174942709943802
4	71	1.10022817038744	2	2	-0.187775621030719
4	72	1.34832185382886	1	1	0.222691757661482
4	73	1.1449470045531	1	1	-0.449920484377846
4	74	1.33090872948164	2	1	-0.0651266327077119
4	75	1.0835633324607	2	2	0.507601625805253
4	76	1.0255236789397	2	2	-0.209409613412385
4	77	1.13925883343093	2	2	0.494828850094033
4	78	1.30300999912233	2	2	-0.715215098582789
4	79	1.28718330722643	2	2	-1.05680754689092
4	80	1.21614130931738	2	2	-1.21482323814943
4	81	0.98509197369215	2	2	-0.0409020496930323
4	82	1.40776022015494	1	1	0.875331580432708
4	83	1.39461745821891	2	2	-0.535481471054588
4	84	1.56746413268195	1	1	-0.722161510690237
4	85	1.22121612335554	1	1	-1.6002074122674
4	86	1.45044512610839	1	2	-1.48244363922933
4	87	1.12239183967575	2	2	0.513454029107055
4	88	1.63323751662049	1	1	-0.431234109809633
4	89	1.11736765566838	1	1	0.491556197517392
4	90	0.872503649807494	2	2	0.0158412044072517
4	91	0.948950932993568	2	2	0.0518893370432772
4	92	1.64812415786689	2	1	0.432190380308007
4	93	1.39636002817267	2	2	-0.00680564740663417
4	94	1.2376781363651	2	1	-2.63021396193848
4	95	1.42058602798106	1	1	-0.380384285050772
4	96	1.15854384197418	2	2	-0.764449020209294
4	97	1.02279157547129	2	1	-1.75933204110013
4	98	1.30260827593191	2	2	0.766072763691584
4	99	1.10212668337834	1	1	-0.0582373204904931
4	100	1.28443337301832	2	2	0.599484759302192
5	1	1.0006351312277	2	2	0.512673501062876
5	2	1.02889908032033	2	2	0.246195543824246
5	3	1.3876288252119	2	2	-0.374738287199325
5	4	0.871394686723581	2	2	0.507842155856708
5	5	0.97997792098767	1	1	0.883144191595866
5	6	0.909327078940385	2	2	-0.0223358404125228
5	7	0.837064686542485	2	2	0.250751060446094
5	8	0.923863032014846	2	2	0.189857968385129
5	9	0.959902573446338	1	1	-0.503062496302427
5	10	1.21824523686809	2	2	-0.375365702894991
5	11	1.21486548339892	1	1	0.161973641175026
5	12	1.63584744574347	1	1	1.00965774538213
5	13	1.31145156949357	1	1	-2.21123425788515
5	14	1.14513880368028	2	2	-1.25044124581943
5	15	1.30439992475844	2	2	-1.59722342340297
5	16	1.10053328129239	1	1	1.5276560950679
5	17	0.967620625526546	2	1	-0.326179341168814
5	18	0.808179741787404	2	2	1.75160918829125
5	19	1.10492945991303	1	1	-0.998472084418091
5	20	0.92306616053054	2	2	0.421466470139949
5	21	0.953942576543677	2	2	-1.85759753824043
5	22	0.979565400530819	1	1	0.972159296267876
5	23	0.943430047888518	2	2	0.712130226849031
5	24	1.04157466272076	1	1	0.958932502559986
5	25	0.958072430163287	2	2	-0.0828963738367271
5	26	1.0177884490914	2	2	1.05512313794028
5	27	0.872554086667856	2	2	0.190450041059168
5	28	0.904999274257005	1	1	-0.929354822189336
5	29	0.936182310783718	2	2	0.171668105975089
5	30	1.00418707889173	2	2	0.87746352851921
5	31	1.02516702828909	2	2	0.452538003457087
5	32	1.04418769362499	2	2	-1.60635549377346
5	33	0.992312505426007	1	1	-0.990419090518571
5	34	1.19100260052978	1	2	-0.991237663300771
5	35	1.56871901056188	1	1	-1.24681994180444
5	36	0.98306315968133	1	1	0.440219537063324
5	37	1.04427342144995	1	1	-0.779837052029687
5	38	0.896104194572912	2	2	0.563772413601079
5	39	1.01350165386898	1	1	-1.87518240341067
5	40	0.801036494788181	2	2	1.38523779843425
5	41	0.901685429899412	2	2	-0.202756738858867
5	42	0.944436467698196	2	2	0.81845014610246
5	43	0.940844486868751	2	2	-0.474876306400599
5	44	0.839180034340874	2	2	-0.0860913320061349
5	45	0.919355552926217	2	2	0.270286668942939
5	46	1.15600085807798	2	2	-0.156842454691451
5	47	0.942185159285715	1	1	-0.712226110421401
5	48	1.00157469632915	1	1	0.070523507739436
5	49	0.971671718324276	2	2	-0.0274746373147758
5	50	1.22597240953096	1	1	0.70180901961555
5	51	1.19592681271886	2	2	1.15436492604597
5	52	0.827451344358772	1	1	1.00937282969354
5	53	0.966342944064799	1	1	0.825860000102986
5	54	0.8537213653289	2	2	1.21958807699081
5	55	0.964878549626204	2	2	-0.390148891112862
5	56	1.01841908455355	1	1	-0.819967240080927
5	57	0.929065396977384	2	2	0.599540735760329
5	58	0.951403068331055	2	2	-0.430580313701524
5	59	0.896841728415076	1	1	2.71538669844494
5	60	1.49575082396354	1	1	-1.10603686496004
5	61	1.08485549852394	2	2	-0.870513644823172
5	62	0.840890669307406	1	1	1.54911479946612
5	63	0.903763414040001	2	2	-1.18601680523381
5	64	0.919369052463669	2	2	0.041436167897359
5	65	0.859010142518263	2	2	2.41634214175704
5	66	1.11959549410239	1	1	1.32198399270791
5	67	0.75767613177712	2	2	-0.530448375299443
5	68	0.806176866344267	1	1	-0.24460479797247
5	69	0.922930310232173	2	2	-0.179085472609101
5	70	1.11901400271822	2	2	-1.06961431738269
5	71	1.14067479605375	2	2	-1.38337649594869
5	72	1.32234264289482	1	1	0.159426023865314
5	73	1.18247709477616	2	1	-0.602572662149537
5	74	1.01505798577284	1	1	0.0349781400543301
5	75	0.898797380075404	1	1	-0.364687343027482
5	76	1.11191463200837	2	2	-2.70925863623846
5	77	1.11044041010267	2	2	-1.07143167902872
5	78	0.91509972230815	2	2	-0.294813832542447
5	79	0.955828874712294	2	2	0.818205747788789
5	80	1.00630757977765	2	2	0.878222926632707
5	81	0.955706528072172	1	1	-2.04470193472965
5	82	1.12061850793829	1	1	1.08157088145597
5	83	1.25623770856439	2	2	1.18149808536132
5	84	1.02152254261751	2	2	-1.04546215757869
5	85	1.28225164713572	2	2	0.33278458606759
5	86	0.872308757295476	1	1	0.241701618302032
5	87	0.923299582281149	2	2	0.571837871103285
5	88	1.22313555326935	1	1	0.8947457939606
5	89	1.03820980604702	2	2	1.25737009567945
5	90	1.14830356541823	2	2	0.345468595123108
5	91	1.06857768730687	1	1	0.78918273991149
5	92	1.07600829722808	2	2	1.8283631351322
5	93	0.885782109180379	1	1	0.964706227500133
5	94	1.0488248613621	2	2	0.791900121118626
5	95	1.03042593667578	2	2	2.13122750086935
5	96	0.880656945329946	1	1	-0.702435318134338
5	97	1.18229866776323	2	2	0.685175602807796
5	98	0.919174922868801	2	2	3.14216036449664
5	99	1.14312860504542	1	1	-0.756247586587453
5	100	1.23085505757308	2	2	0.363757605998641
6	1	1.21700150332808	1	2	0.861492757962033
6	2	1.51858930673669	1	1	-0.89926862410822
6	3	1.27160465205642	2	2	1.12497110009341
6	4	1.11123931386759	1	1	0.263632882220245
6	5	1.55254417951412	2	1	-0.115773940907633
6	6	1.41394716924175	2	2	-1.21993853288663
6	7	1.29967326025167	1	1	-1.58448006558095
6	8	1.12826045599182	1	1	-1.24221588926301
6	9	1.09844459791004	1	1	0.59659809199134
6	10	1.2607796204878	1	1	0.188219084679623
6	11	1.27006348022418	1	1	1.1642376271154
6	12	1.2715374253383	1	1	-0.268043028134807
6	13	1.36367503511258	2	2	0.508209671347863
6	14	1.11871677013498	1	1	0.106783660525118
6	15	1.20809969992736	1	1	0.637451706868122
6	16	1.56132347081168	1	2	-0.648370737403678
6	17	1.30706684488009	1	1	-0.740710483041099
6	18	1.14167632588995	1	1	-0.61730213319148
6	19	1.14393029760334	1	1	-1.12825548534241
6	20	1.46371646885048	2	2	-0.185583180841327
6	21	1.26426482161383	1	1	-0.083265088462048
6	22	1.46624813909122	2	2	0.007007777612487
6	23	1.03047413934004	2	2	1.28743198464526
6	24	1.18612500067534	2	2	-2.78139602568179
6	25	1.47137967689576	2	2	-1.06834167535553
6	26	1.11130886492516	1	1	0.763872224959271
6	27	1.07800629178914	1	1	0.105121302131278
6	28	1.06987107923657	1	1	0.172992169449556
6	29	1.10313575035642	2	2	-0.123160033238117
6	30	1.07178205119984	1	1	0.379991658799457
6	31	1.20447268111878	2	2	0.886218838708784
6	32	1.21411936295593	2	2	-1.42798665492272
6	33	1.27914138900471	2	2	-1.29087286511928
6	34	1.29120088664214	1	1	-0.585564738498072
6	35	1.19138192235004	2	2	-0.963489493038996
6	36	1.1919113527592	1	1	0.435857091832354
6	37	1.44307462427423	2	2	-2.20769549758062
6	38	1.39977276021262	1	1	0.113210393085848
6	39	1.15165622551783	1	1	-0.919879044033418
6	40	1.39282130031688	2	2	-1.47680119575401
6	41	1.16873086352544	2	2	-0.0678089146880084
6	42	1.08878916881698	2	2	0.81999551566086
6	43	1.38980498774023	2	2	-1.00222910744832
6	44	1.05825828845881	2	2	0.781559603505206
6	45	1.14498798316949	1	1	1.24382105697252
6	46	1.39148818696072	2	2	0.6117629429088
6	47	2.10064950118018	2	2	0.224217422061098
6	48	1.03370034600784	1	1	0.52923572272985
6	49	1.36176859582908	2	2	-1.33211629619394
6	50	1.26082701696086	1	1	-1.51810184028456
6	51	1.36750468142742	1	1	0.0217007726581717
6	52	0.995738212869003	1	1	0.143567429734018
6	53	1.22956797958677	2	2	-2.18706516743079
6	54	1.34752400611669	1	1	0.824548702182248
6	55	1.37553443973317	2	2	1.28107621903986
6	56	1.20154633025069	2	2	0.869436582939421
6	57	1.45502446602208	2	2	0.802490665497974
6	58	1.06228482721342	1	1	0.0104010540438829
6	59	1.21887051924195	2	2	0.434595224199444
6	60	1.23655569008388	2	2	0.507057369240212
6	61	1.4161509299917	2	2	-1.24647165614741
6	62	1.24122296728974	2	2	-0.357037226415148
6	63	1.15304001979468	1	1	0.209724673537233
6	64	1.35011148213964	1	2	1.01013489983882
6	65	1.36757962978268	2	2	-0.579479933943129
6	66	1.41424543609508	2	2	1.0168679316439
6	67	1.13928860081203	2	2	0.263696203272319
