"subjID"	"trial"	"rt"	"choice"	"stimulus_type"	"subtlex"	"greene"
4	26	2.03992488702245	2	2	-0.704063435645429	1.75160918829125
4	27	1.2598690820265	2	1	-0.237833049806525	-0.998472084418091
4	28	1.39021726829849	1	1	-0.622835119695123	0.421466470139949
4	29	1.01360951694111	1	1	2.33093108552979	-1.85759753824043
4	30	1.30876641822519	2	2	-1.02774023156931	0.972159296267876
4	31	1.46624661165159	2	2	0.828146949476229	0.712130226849031
4	32	1.09879063102314	1	1	0.177851623404649	0.958932502559986
4	33	1.0230269029522	1	1	1.20840983644761	-0.0828963738367271
4	34	1.5599403232614	2	2	-0.612324319971166	1.05512313794028
4	35	1.15442894607932	1	1	0.794574108500496	0.190450041059168
4	36	1.56901471862677	2	2	-0.0455484084538238	-0.929354822189336
4	37	1.73439747430214	2	2	-0.827922183877981	0.171668105975089
4	38	1.66911747914164	1	1	-0.336547087423929	0.87746352851921
4	39	1.8857358428121	2	2	-0.0662661470712376	0.452538003457087
4	40	1.36019717407891	1	1	0.58236966296939	-1.60635549377346
4	41	1.02497163648968	2	2	-0.581156100378182	-0.990419090518571
4	42	1.56219992432459	2	2	0.208979673167678	-0.991237663300771
4	43	1.05506161939714	1	2	-2.53836903063964	-1.24681994180444
4	44	1.17291361348122	1	1	0.0910678199293698	0.440219537063324
4	45	1.33421713172421	2	2	-1.4360024208967	-0.779837052029687
4	46	0.984609206892757	2	2	0.0857124484662298	0.563772413601079
4	47	1.50387992206214	2	2	0.785479635356953	-1.87518240341067
4	48	1.01200443871906	2	2	1.4916900386021	1.38523779843425
4	49	1.22442565320768	1	1	0.223111631822518	-0.202756738858867
4	50	1.09419100749818	2	2	1.07532978892241	0.81845014610246
4	51	1.4782726787496	1	1	-0.145208434783518	-0.474876306400599
4	52	2.06173307734183	1	1	-1.41642783877438	-0.0860913320061349
4	53	1.19943308763957	1	1	0.692308327446475	0.270286668942939
4	54	1.25648449290169	2	2	2.10816640321034	-0.156842454691451
4	55	1.04206420837576	1	1	0.0134308392091859	-0.712226110421401
4	56	1.12514427194805	2	2	-0.453359863820443	0.070523507739436
4	57	1.15918404924644	2	2	0.156270628696377	-0.0274746373147758
4	58	1.2684912894011	2	2	-1.28593311017999	0.70180901961555
4	59	1.09771316691195	2	2	-1.80017650626137	1.15436492604597
4	60	1.18409129299943	2	2	0.869344621954705	1.00937282969354
4	61	1.67065574709274	2	2	0.0507358652902099	0.825860000102986
4	62	1.59137412432739	2	2	-1.72468196091535	1.21958807699081
4	63	1.3094981348974	1	1	0.323584789301602	-0.390148891112862
4	64	1.10466684737956	1	1	0.765819219629465	-0.819967240080927
4	65	1.05790729909987	2	2	-1.38096266504552	0.599540735760329
4	66	1.08990681350764	1	1	1.92249361352955	-0.430580313701524
4	67	1.20203838170726	2	2	1.34008248470012	2.71538669844494
4	68	1.11063152048981	1	1	1.09402959441117	-1.10603686496004
4	69	0.962468830890288	1	1	0.0202604319074117	-0.870513644823172
4	70	1.03441377408361	1	2	-0.762525817828008	1.54911479946612
4	71	1.15241303697221	2	2	-0.781249545013679	-1.18601680523381
4	72	1.27187836244954	1	1	-1.20955866581143	0.041436167897359
4	73	2.12842998637611	2	2	0.860118340551954	2.41634214175704
4	74	1.96603537990144	2	2	-0.109004771277398	1.32198399270791
4	75	1.31927405572285	1	1	-0.463524202094916	-0.530448375299443
4	76	1.02904806973382	1	1	-0.757553347731071	-0.24460479797247
4	77	1.37642107579129	2	2	1.97438986075962	-0.179085472609101
4	78	0.99725853828363	1	1	0.333180040438803	-1.06961431738269
4	79	1.39852727903478	2	2	-0.192234098321138	-1.38337649594869
4	80	1.12597594088944	2	2	1.63289193019209	0.159426023865314
4	81	1.20237216839885	2	2	-0.864971187514071	-0.602572662149537
4	82	1.01303217436441	1	1	-2.13933209599072	0.0349781400543301
4	83	1.17209132048593	2	2	0.784626007677212	-0.364687343027482
4	84	1.21371078015732	1	1	-1.50850685545179	-2.70925863623846
4	85	1.72448665466076	2	2	-1.81004465026046	-1.07143167902872
4	86	1.04648746992065	2	2	-0.476417238897194	-0.294813832542447
4	87	1.32533192628143	2	2	1.02773498648944	0.818205747788789
4	88	2.6216020358965	1	1	-1.2063554417953	0.878222926632707
4	89	1.28859177854685	1	1	1.9139208761373	-2.04470193472965
4	90	1.5965221934866	1	1	-0.00203349006372012	1.08157088145597
4	91	1.23668259974618	1	1	-0.114414047811857	1.18149808536132
4	92	1.24003750941623	2	2	1.4397297010917	-1.04546215757869
4	93	1.21147711736783	2	2	-1.69807508260695	0.33278458606759
4	94	1.21737038071014	2	2	0.377236873037324	0.241701618302032
4	95	1.78508675670083	2	2	0.280996078836362	0.571837871103285
4	96	1.46833901697731	2	2	-1.52042856395555	0.8947457939606
4	97	1.80150606059023	1	1	-1.03570422730772	1.25737009567945
4	98	1.11167915362357	1	1	2.99033193384595	0.345468595123108
4	99	1.08031035701559	2	2	1.34216684232392	0.78918273991149
4	100	0.893905268251068	2	2	0.584454847492314	1.8283631351322
5	1	0.926758907134109	1	1	0.36062105328945	0.453339026944665
5	2	0.952482159192408	1	1	0.570952590244072	0.529714050234481
5	3	0.911419283287461	2	2	-0.743772931353155	0.0428033258513116
5	4	0.844654990105274	2	2	0.872221804644383	0.247789455124582
5	5	1.03552648614622	2	2	-0.197625236723506	0.372825602470057
5	6	0.935575762243	1	1	-0.0238481771048632	1.17715961549058
5	7	1.2503874135675	1	1	-1.48071021778817	1.27139157919246
5	8	0.904092929939504	2	2	0.442188862847125	-0.329477529671049
5	9	1.18893936950831	2	2	0.861492757962033	-0.832365527236438
5	10	1.01305133924733	2	2	-0.89926862410822	1.14864745556
5	11	0.808581541790031	1	1	1.12497110009341	-0.137346455109417
5	12	1.12663013652286	1	1	0.263632882220245	-0.259753170310555
5	13	1.12459627793601	2	2	-0.115773940907633	0.352225132421549
5	14	1.08104123454866	1	1	-1.21993853288663	0.390279012788708
5	15	0.995893323150066	1	1	-1.58448006558095	-0.465994574560542
5	16	1.10031052329404	2	2	-1.24221588926301	-0.223056814502464
5	17	0.741477104549725	2	2	0.59659809199134	0.123120160239116
5	18	0.879733184813973	2	2	0.188219084679623	-0.893390008094495
5	19	0.945379768961617	2	2	1.1642376271154	-0.879786705624034
5	20	0.877349458660094	2	2	-0.268043028134807	1.33062700598439
